timestamp;position_lat_deg;position_long_deg;altitude;distance;speed;speed_kmh;heart_rate;enhanced_altitude;enhanced_speed;cadence
2025-09-22T14:55:47;46.32496071048081;-0.3768742550164461;73.20000000000005;6180.27;5.869;21.1284;165;73.20000000000005;5.869;0
2025-09-22T14:55:58;46.3252373971045;-0.37758395075798035;74.20000000000005;6242.98;5.72;20.592;166;74.20000000000005;5.72;0
2025-09-22T14:56:01;46.325315264984965;-0.3777686879038811;74.39999999999998;6259.64;5.701;20.5236;166;74.39999999999998;5.701;0
2025-09-22T14:56:12;46.32562120445073;-0.37841702811419964;73.60000000000002;6320.08;5.458;19.6488;167;73.60000000000002;5.458;0
2025-09-22T14:56:13;46.325650457292795;-0.37847109138965607;73.60000000000002;6325.36;5.393;19.4148;167;73.60000000000002;5.393;0
2025-09-22T14:56:25;46.32601775228977;-0.3790815453976393;75.0;6387.63;5.141;18.5076;168;75.0;5.141;0
2025-09-22T14:56:34;46.32628086023033;-0.37946308963000774;75.20000000000005;6429.13;4.787;17.2332;168;75.20000000000005;4.787;0
2025-09-22T14:56:44;46.32661269977689;-0.37987489253282547;75.20000000000005;6477.81;4.927;17.737199999999998;167;75.20000000000005;4.927;0
2025-09-22T14:56:55;46.32698502391577;-0.38034411147236824;75.39999999999998;6532.8;5.029;18.104400000000002;168;75.39999999999998;5.029;0
2025-09-22T14:56:56;46.32700706832111;-0.38039817474782467;75.39999999999998;6537.63;5.011;18.0396;168;75.39999999999998;5.011;0
2025-09-22T14:56:58;46.32701888680458;-0.38052122108638287;75.39999999999998;6547.29;4.917;17.7012;168;75.39999999999998;4.917;0
2025-09-22T14:57:04;46.32691293954849;-0.38091106340289116;75.20000000000005;6579.54;4.927;17.737199999999998;167;75.20000000000005;4.927;0
2025-09-22T14:57:11;46.32672828622162;-0.3814175818115473;75.0;6623.64;6.149;22.136400000000002;167;75.0;6.149;0
2025-09-22T14:57:21;46.32640399038792;-0.3821428678929806;73.79999999999995;6690.14;6.513;23.4468;167;73.79999999999995;6.513;0
2025-09-22T14:57:22;46.32636702619493;-0.3822137787938118;73.79999999999995;6696.97;6.522;23.479200000000002;167;73.79999999999995;6.522;0
2025-09-22T14:57:31;46.32601926103234;-0.3828844986855984;73.39999999999998;6761.49;7.11;25.596;165;73.39999999999998;7.11;0
